Symbol ,Date ,PREV. CLOSE ,Open Price ,High Price ,Low Price ,Close Price ,Total Traded Quantity ,Total Traded Value in Rs.,Number of Trades 
INFY,17-Oct-24,0.49,0.5,0.5,0.5,0.5,"18,839","9,420.00",20
INFY,16-Oct-24,0.25,0.5,0.55,0.5,0.54,"34,000","18,350.00",40
INFY,16-Oct-24,0.1,0.49,0.49,0.49,0.49,"1,121",549,1
INFY,16-Oct-24,0.5,0.5,0.5,0.49,0.49,"11,600","5,792.00",31
INFY,15-Oct-24,0.75,0.5,0.5,0.47,0.5,"28,800","14,042.00",25
INFY,15-Oct-24,0.6,0.5,0.55,0.25,0.25,"15,854","7,822.00",20
INFY,08-Oct-24,0.5,0.5,0.75,0.5,0.75,"6,000","3,500.00",4
INFY,07-Oct-24,0.5,0.5,0.9,0.5,0.5,"25,380","14,450.00",79
INFY,04-Oct-24,0.5,0.5,1,0.1,0.5,"58,420","43,103.00",56
INFY,03-Oct-24,0.99,0.5,0.5,0.49,0.5,"26,801","13,396.00",38
INFY,28-Sep-24,2,48,48,48,48,600,"28,800.00",6
INFY,28-Sep-24,0.96,40,40,40,40,600,"24,000.00",6
INFY,26-Sep-24,0.5,0.99,0.99,0.99,0.99,50,50,1
INFY,26-Sep-24,0.25,0.36,0.36,0.36,0.36,400,144,2
INFY,25-Sep-24,0.5,0.45,0.45,0.25,0.25,"4,334","1,150.00",2
INFY,24-Sep-24,0.5,0.5,0.5,0.5,0.5,800,400,2
INFY,23-Sep-24,1.98,0.5,0.5,0.5,0.5,285,143,1
INFY,18-Sep-24,0.5,0.5,0.5,0.5,0.5,"2,400","1,200.00",6
INFY,12-Sep-24,0.95,0.75,0.75,0.5,0.5,"13,200","7,100.00",14
INFY,05-Sep-24,0.5,1.98,1.98,1.98,1.98,60,119,1
INFY,02-Sep-24,0.5,0.5,0.5,0.5,0.5,31,16,1
INFY,29-Aug-24,1.99,0.5,0.5,0.5,0.5,"4,220","2,110.00",9
INFY,28-Aug-24,0.5,1.99,1.99,1.99,1.99,31,62,1
INFY,23-Aug-24,0.5,0.48,0.48,0.48,0.48,400,192,2
